Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+1_R3_CH32_C	1.7692307234	-0.1058328301	83.3333282471	30.0	91.6666717529	26.0	337.0	86.6666641235
RE+1_R3_CH32_B	1.7647058964	-0.9416559339	94.444442749	38.0	100.0	34.0	618.0	89.4736862183
RE+1_R3_CH32_A	2.0	0.98134166	75.0	8.0	66.6666717529	6.0	431.0	75.0
RE+1_R2_CH33_C	1.6666666269	-0.2253243327	80.0	22.0	87.5	18.0	245.0	81.8181838989
RE+1_R2_CH33_B	1.1818181276	0.2165353149	100.0	22.0	100.0	22.0	516.0	100.0
RE+1_R2_CH33_A	1.3333333731	-0.2934594452	81.6666641235	30.0	75.0	24.0	448.0	80.0
RE+1_R3_CH33_C	2.0	-1.5135231018	75.0	8.0	66.6666717529	6.0	329.0	75.0
RE+1_R3_CH33_B	1.75	-2.0721342564	85.0	36.0	100.0	32.0	565.0	88.8888931274
RE+1_R3_CH33_A	1.5714285374	0.0469164178	83.3333282471	16.0	100.0	14.0	344.0	87.5
RE+1_R2_CH34_C	2.7000000477	-0.9005498886	100.0	20.0	100.0	20.0	577.0	100.0
RE+1_R2_CH34_B	3.0	-0.7004371285	100.0	20.0	100.0	20.0	862.0	100.0
RE+1_R2_CH34_A	2.1666667461	-0.6988978386	90.9090957642	26.0	100.0	24.0	707.0	92.3076934814
RE+1_R3_CH34_C	1.8823529482	-0.3168422282	92.3076934814	36.0	100.0	34.0	374.0	94.444442749
RE+1_R3_CH34_B	1.8235293627	1.8636949062	89.7435913086	38.0	88.2352981567	34.0	547.0	89.4736862183
RE+1_R3_CH34_A	1.5	0.4100158215	83.3333282471	20.0	100.0	16.0	297.0	80.0
RE+1_R2_CH35_C	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
RE+1_R2_CH35_B	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
RE+1_R2_CH35_A	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
RE+1_R3_CH35_C	1.7692307234	-0.7118135095	87.5	28.0	92.8571395874	26.0	509.0	92.8571395874
RE+1_R3_CH35_B	1.6666666269	-0.9100519419	91.6666717529	48.0	94.444442749	44.0	572.0	91.6666717529
RE+1_R3_CH35_A	1.555555582	-0.7436475754	87.5	20.0	85.7142868042	18.0	322.0	90.0
RE+1_R2_CH36_C	1.5	-0.0934131742	66.6666717529	12.0	66.6666717529	8.0	361.0	66.6666717529
RE+1_R2_CH36_B	1.7692307234	-0.3675799966	78.7878799438	34.0	90.0	26.0	528.0	76.4705886841
RE+1_R2_CH36_A	1.7142857313	-2.2389912605	71.4285736084	18.0	80.0	14.0	654.0	77.7777786255
RE+1_R3_CH36_C	1.6363636255	-0.2513675392	88.8888931274	24.0	90.9090957642	22.0	333.0	91.6666717529
RE+1_R3_CH36_B	1.375	-1.9229757786	94.444442749	54.0	90.4761886597	48.0	452.0	88.8888931274
RE+1_R3_CH36_A	1.0	1.2673664093	50.0	8.0	50.0	4.0	244.0	50.0
